"destino","exportaciones_acum","año","mes","tipo_destino","exportaciones_mensual_raw","correccion_estadistica","exportaciones_mensual"
"DESCONOCIDO",55991556.45,2019,6,"agregado",-14024052.31,TRUE,0
"DESCONOCIDO",56516773.61,2019,7,"agregado",525217.159999996,FALSE,525217.159999996
"DESCONOCIDO",58696542.1,2019,8,"agregado",2179768.49,FALSE,2179768.49
"DESCONOCIDO",54939846.56,2019,9,"agregado",-3756695.54,TRUE,0
"DESCONOCIDO",61588043.73,2019,10,"agregado",6648197.16999999,FALSE,6648197.16999999
"DESCONOCIDO",61173987.8,2019,11,"agregado",-414055.93,TRUE,0
"DESCONOCIDO",67645702,2019,12,"agregado",6471714.2,FALSE,6471714.2
"Demás países",1647272.49,2019,1,"pais",1647272.49,FALSE,1647272.49
"Demás países",3019400.02,2019,2,"pais",1372127.53,FALSE,1372127.53
"Demás países",4542496.4,2019,3,"pais",1523096.38,FALSE,1523096.38
"Demás países",5919154.06,2019,4,"pais",1376657.66,FALSE,1376657.66
"Demás países",7623277.1,2019,5,"pais",1704123.04,FALSE,1704123.04
"Demás países",8859019.07,2019,6,"pais",1235741.97,FALSE,1235741.97
"Demás países",11203108.58,2019,7,"pais",2344089.51,FALSE,2344089.51
"Demás países",12918350.16,2019,8,"pais",1715241.58,FALSE,1715241.58
"Demás países",14819179.89,2019,9,"pais",1900829.73,FALSE,1900829.73
"Demás países",16978084.03,2019,10,"pais",2158904.14,FALSE,2158904.14
"Demás países",19027272.26,2019,11,"pais",2049188.23,FALSE,2049188.23
"Demás países",21889534,2019,12,"pais",2862261.74,FALSE,2862261.74
"Dinamarca",NA,2019,1,"pais",NA,NA,NA
"Dinamarca",26305356.79,2019,2,"pais",NA,NA,NA
"Dinamarca",36747470.49,2019,3,"pais",10442113.7,FALSE,10442113.7
"Dinamarca",51697569.89,2019,4,"pais",14950099.4,FALSE,14950099.4
"Dinamarca",67430600.42,2019,5,"pais",15733030.53,FALSE,15733030.53
"Dinamarca",84610068.05,2019,6,"pais",17179467.63,FALSE,17179467.63
"Dinamarca",100017380.09,2019,7,"pais",15407312.04,FALSE,15407312.04
"Dinamarca",111417766.22,2019,8,"pais",11400386.13,FALSE,11400386.13
"Dinamarca",112029682.93,2019,9,"pais",611916.710000008,FALSE,611916.710000008
"Dinamarca",134783621.48,2019,10,"pais",22753938.55,FALSE,22753938.55
"Dinamarca",149721847.45,2019,11,"pais",14938225.97,FALSE,14938225.97
"Dinamarca",149737411,2019,12,"pais",15563.5500000119,FALSE,15563.5500000119
"Djibouti",NA,2019,2,"pais",NA,NA,NA
"Djibouti",71755.88,2019,3,"pais",NA,NA,NA
"Djibouti",85683.21,2019,4,"pais",13927.33,FALSE,13927.33
"Djibouti",113993.62,2019,5,"pais",28310.41,FALSE,28310.41
"Djibouti",155321.9,2019,6,"pais",41328.28,FALSE,41328.28
"Djibouti",179371.87,2019,7,"pais",24049.97,FALSE,24049.97
"Djibouti",204692.34,2019,8,"pais",25320.47,FALSE,25320.47
"Djibouti",229657.35,2019,9,"pais",24965.01,FALSE,24965.01
"Djibouti",267533.15,2019,10,"pais",37875.8,FALSE,37875.8
"Djibouti",293828.55,2019,11,"pais",26295.4,FALSE,26295.4
"Djibouti",326980,2019,12,"pais",33151.45,FALSE,33151.45
"EUROPA",221573137.54,2019,1,"agregado",221573137.54,FALSE,221573137.54
"EUROPA",377441136.29,2019,2,"agregado",155867998.75,FALSE,155867998.75
"EUROPA",629589814.28,2019,3,"agregado",252148677.99,FALSE,252148677.99
"EUROPA",913443817.54,2019,4,"agregado",283854003.26,FALSE,283854003.26
"EUROPA",1249642995.28,2019,5,"agregado",336199177.74,FALSE,336199177.74
"EUROPA",1529870948.11,2019,6,"agregado",280227952.83,FALSE,280227952.83
"EUROPA",1821229203.33,2019,7,"agregado",291358255.22,FALSE,291358255.22
"EUROPA",2077214778.33,2019,8,"agregado",255985575,FALSE,255985575
"EUROPA",2439808592.02,2019,9,"agregado",362593813.69,FALSE,362593813.69
"EUROPA",2632599595.87,2019,10,"agregado",192791003.85,FALSE,192791003.85
"EUROPA",2885804419.44,2019,11,"agregado",253204823.57,FALSE,253204823.57
"EUROPA",3106842339,2019,12,"agregado",221037919.56,FALSE,221037919.56
"Ecuador",3017453.72,2019,1,"pais",3017453.72,FALSE,3017453.72
"Ecuador",5242926.26,2019,2,"pais",2225472.54,FALSE,2225472.54
"Ecuador",8993607.05,2019,3,"pais",3750680.79,FALSE,3750680.79
"Ecuador",11994046.88,2019,4,"pais",3000439.83,FALSE,3000439.83
"Ecuador",27316963.98,2019,5,"pais",15322917.1,FALSE,15322917.1
"Ecuador",30108864.95,2019,6,"pais",2791900.97,FALSE,2791900.97
"Ecuador",39618557.87,2019,7,"pais",9509692.92,FALSE,9509692.92
"Ecuador",42399101.64,2019,8,"pais",2780543.77,FALSE,2780543.77
"Ecuador",54809584.62,2019,9,"pais",12410482.98,FALSE,12410482.98
"Ecuador",66309478.37,2019,10,"pais",11499893.75,FALSE,11499893.75
"Ecuador",67269360.68,2019,11,"pais",959882.31000001,FALSE,959882.31000001
"Ecuador",79490008,2019,12,"pais",12220647.32,FALSE,12220647.32
"Egipto",1166538.75,2019,1,"pais",1166538.75,FALSE,1166538.75
"Egipto",20063866.03,2019,2,"pais",18897327.28,FALSE,18897327.28
"Egipto",40421108.17,2019,3,"pais",20357242.14,FALSE,20357242.14
"Egipto",81437178.16,2019,4,"pais",41016069.99,FALSE,41016069.99
"Egipto",144828903.23,2019,5,"pais",63391725.07,FALSE,63391725.07
"Egipto",178037020.97,2019,6,"pais",33208117.74,FALSE,33208117.74
"Egipto",191079583.09,2019,7,"pais",13042562.12,FALSE,13042562.12
"Egipto",209592220.04,2019,8,"pais",18512636.95,FALSE,18512636.95
"Egipto",269608828.7,2019,9,"pais",60016608.66,FALSE,60016608.66
"Egipto",306709918.89,2019,10,"pais",37101090.19,FALSE,37101090.19
"Egipto",307601610.8,2019,11,"pais",891691.910000026,FALSE,891691.910000026
"Egipto",308783549,2019,12,"pais",1181938.19999999,FALSE,1181938.19999999
"El Salvador",14751.16,2019,1,"pais",14751.16,FALSE,14751.16
"El Salvador",105157.62,2019,2,"pais",90406.46,FALSE,90406.46
"El Salvador",519001.9,2019,3,"pais",413844.28,FALSE,413844.28
"El Salvador",560904.69,2019,4,"pais",41902.7899999999,FALSE,41902.7899999999
"El Salvador",625062.99,2019,5,"pais",64158.3,FALSE,64158.3
"El Salvador",659622.82,2019,6,"pais",34559.83,FALSE,34559.83
"El Salvador",734371.01,2019,7,"pais",74748.1900000001,FALSE,74748.1900000001
"El Salvador",762662.87,2019,8,"pais",28291.86,FALSE,28291.86
"El Salvador",816070.49,2019,9,"pais",53407.62,FALSE,53407.62
"El Salvador",873366.7,2019,10,"pais",57296.21,FALSE,57296.21
"El Salvador",923981.01,2019,11,"pais",50614.3100000001,FALSE,50614.3100000001
"El Salvador",943247,2019,12,"pais",19265.99,FALSE,19265.99
"Emiratos Arabes Unidos",1535433.92,2019,1,"pais",1535433.92,FALSE,1535433.92
"Emiratos Arabes Unidos",1744166.53,2019,2,"pais",208732.61,FALSE,208732.61
"Emiratos Arabes Unidos",5222868.75,2019,3,"pais",3478702.22,FALSE,3478702.22
"Emiratos Arabes Unidos",9968890.67,2019,4,"pais",4746021.92,FALSE,4746021.92
"Emiratos Arabes Unidos",10496023.86,2019,5,"pais",527133.189999999,FALSE,527133.189999999
"Emiratos Arabes Unidos",16317753.08,2019,6,"pais",5821729.22,FALSE,5821729.22
"Emiratos Arabes Unidos",16491007.31,2019,7,"pais",173254.23,FALSE,173254.23
"Emiratos Arabes Unidos",20416799.01,2019,8,"pais",3925791.7,FALSE,3925791.7
"Emiratos Arabes Unidos",21708279.25,2019,9,"pais",1291480.24,FALSE,1291480.24
"Emiratos Arabes Unidos",22206003.98,2019,10,"pais",497724.73,FALSE,497724.73
"Emiratos Arabes Unidos",22754903.02,2019,11,"pais",548899.039999999,FALSE,548899.039999999
"Emiratos Arabes Unidos",29208716,2019,12,"pais",6453812.98,FALSE,6453812.98
"Eslovaquia",2347007.98,2019,2,"pais",2347007.98,FALSE,2347007.98
"Eslovaquia",3981456.36,2019,3,"pais",1634448.38,FALSE,1634448.38
"Eslovaquia",5738540.63,2019,4,"pais",1757084.27,FALSE,1757084.27
"Eslovaquia",7248276.35,2019,5,"pais",1509735.72,FALSE,1509735.72
"Eslovaquia",8759880.17,2019,6,"pais",1511603.82,FALSE,1511603.82
"Eslovaquia",9626110.37,2019,7,"pais",866230.199999999,FALSE,866230.199999999
"Eslovaquia",11069528.92,2019,8,"pais",1443418.55,FALSE,1443418.55
"Eslovaquia",12173925.67,2019,9,"pais",1104396.75,FALSE,1104396.75
"Eslovaquia",14073583.7,2019,10,"pais",1899658.03,FALSE,1899658.03
"Eslovaquia",15002329.36,2019,11,"pais",928745.66,FALSE,928745.66
"Eslovaquia",15780658,2019,12,"pais",778328.640000001,FALSE,778328.640000001
"Eslovenia",NA,2019,2,"pais",NA,NA,NA
"Eslovenia",NA,2019,3,"pais",NA,NA,NA
"Eslovenia",NA,2019,4,"pais",NA,NA,NA
"Eslovenia",NA,2019,5,"pais",NA,NA,NA
"Eslovenia",NA,2019,6,"pais",NA,NA,NA
"Eslovenia",NA,2019,7,"pais",NA,NA,NA
"Eslovenia",NA,2019,8,"pais",NA,NA,NA
"Eslovenia",796.18,2019,9,"pais",NA,NA,NA
"Eslovenia",927.91,2019,10,"pais",131.73,FALSE,131.73
"Eslovenia",1048.62,2019,11,"pais",120.71,FALSE,120.71
"Eslovenia",1049,2019,12,"pais",0.380000000000109,FALSE,0.380000000000109
"España",43525019.81,2019,1,"pais",43525019.81,FALSE,43525019.81
"España",55081190.99,2019,2,"pais",11556171.18,FALSE,11556171.18
"España",95855655.27,2019,3,"pais",40774464.28,FALSE,40774464.28
"España",142037102.5,2019,4,"pais",46181447.23,FALSE,46181447.23
"España",203907518.36,2019,5,"pais",61870415.86,FALSE,61870415.86
"España",262358589.31,2019,6,"pais",58451070.95,FALSE,58451070.95
"España",308123332.7,2019,7,"pais",45764743.39,FALSE,45764743.39
"España",378874220.97,2019,8,"pais",70750888.27,FALSE,70750888.27
"España",420573544.13,2019,9,"pais",41699323.16,FALSE,41699323.16
"España",453347538.4,2019,10,"pais",32773994.27,FALSE,32773994.27
"España",495931319.08,2019,11,"pais",42583780.68,FALSE,42583780.68
"España",509499608,2019,12,"pais",13568288.92,FALSE,13568288.92
"Estados Unidos",11029689.94,2019,1,"pais",11029689.94,FALSE,11029689.94
"Estados Unidos",21102424.48,2019,2,"pais",10072734.54,FALSE,10072734.54
"Estados Unidos",33003668.85,2019,3,"pais",11901244.37,FALSE,11901244.37
"Estados Unidos",44889184.16,2019,4,"pais",11885515.31,FALSE,11885515.31
"Estados Unidos",54987732.81,2019,5,"pais",10098548.65,FALSE,10098548.65
"Estados Unidos",64896283.13,2019,6,"pais",9908550.32,FALSE,9908550.32
"Estados Unidos",92597562.94,2019,7,"pais",27701279.81,FALSE,27701279.81
"Estados Unidos",103271936.21,2019,8,"pais",10674373.27,FALSE,10674373.27
"Estados Unidos",119040731.13,2019,9,"pais",15768794.92,FALSE,15768794.92
"Estados Unidos",130462794.58,2019,10,"pais",11422063.45,FALSE,11422063.45
"Estados Unidos",148754683.58,2019,11,"pais",18291889,FALSE,18291889
"Estados Unidos",159641577,2019,12,"pais",10886893.42,FALSE,10886893.42
"Estonia",NA,2019,2,"pais",NA,NA,NA
"Estonia",NA,2019,3,"pais",NA,NA,NA
"Estonia",NA,2019,4,"pais",NA,NA,NA
"Estonia",NA,2019,5,"pais",NA,NA,NA
"Estonia",NA,2019,6,"pais",NA,NA,NA
"Estonia",NA,2019,7,"pais",NA,NA,NA
"Estonia",NA,2019,8,"pais",NA,NA,NA
"Estonia",NA,2019,9,"pais",NA,NA,NA
"Estonia",NA,2019,10,"pais",NA,NA,NA
"Estonia",678781.14,2019,11,"pais",NA,NA,NA
"Estonia",24025,2019,12,"pais",-654756.14,TRUE,0
"Etiopía",NA,2019,1,"pais",NA,NA,NA
"Etiopía",NA,2019,2,"pais",NA,NA,NA
"Etiopía",NA,2019,3,"pais",NA,NA,NA
"Etiopía",NA,2019,4,"pais",NA,NA,NA
"Etiopía",NA,2019,5,"pais",NA,NA,NA
"Etiopía",41106.12,2019,6,"pais",NA,NA,NA
"Etiopía",41106.12,2019,7,"pais",0,FALSE,0
"Etiopía",41106.12,2019,8,"pais",0,FALSE,0
"Etiopía",41106.12,2019,9,"pais",0,FALSE,0
"Etiopía",76329.72,2019,10,"pais",35223.6,FALSE,35223.6
"Etiopía",76329.72,2019,11,"pais",0,FALSE,0
"Etiopía",3411563,2019,12,"pais",3335233.28,FALSE,3335233.28
"Filipinas",2261168.94,2019,1,"pais",2261168.94,FALSE,2261168.94
"Filipinas",25836529.22,2019,2,"pais",23575360.28,FALSE,23575360.28
"Filipinas",39680435.4,2019,3,"pais",13843906.18,FALSE,13843906.18
"Filipinas",52734978.61,2019,4,"pais",13054543.21,FALSE,13054543.21
"Filipinas",93165921.84,2019,5,"pais",40430943.23,FALSE,40430943.23
"Filipinas",118020860.01,2019,6,"pais",24854938.17,FALSE,24854938.17
"Filipinas",143048246.19,2019,7,"pais",25027386.18,FALSE,25027386.18
"Filipinas",155650073.45,2019,8,"pais",12601827.26,FALSE,12601827.26
"Filipinas",168113663.24,2019,9,"pais",12463589.79,FALSE,12463589.79
"Filipinas",203967280.24,2019,10,"pais",35853617,FALSE,35853617
"Filipinas",204284629.65,2019,11,"pais",317349.409999996,FALSE,317349.409999996
"Filipinas",205494347,2019,12,"pais",1209717.34999999,FALSE,1209717.34999999
"Finlandia",772.38,2019,5,"pais",772.38,FALSE,772.38
"Finlandia",913.92,2019,6,"pais",141.54,FALSE,141.54
"Finlandia",1246.54,2019,7,"pais",332.62,FALSE,332.62
"Finlandia",1381.61,2019,8,"pais",135.07,FALSE,135.07
"Finlandia",1690.99,2019,9,"pais",309.38,FALSE,309.38
"Finlandia",2127.45,2019,10,"pais",436.46,FALSE,436.46
"Finlandia",2651.14,2019,11,"pais",523.69,FALSE,523.69
"Finlandia",3204,2019,12,"pais",552.86,FALSE,552.86
"Francia",357623.03,2019,1,"pais",357623.03,FALSE,357623.03
"Francia",889879.98,2019,2,"pais",532256.95,FALSE,532256.95
"Francia",1335332.89,2019,3,"pais",445452.91,FALSE,445452.91
"Francia",3260656.14,2019,4,"pais",1925323.25,FALSE,1925323.25
"Francia",3776700.68,2019,5,"pais",516044.54,FALSE,516044.54
"Francia",6324550.75,2019,6,"pais",2547850.07,FALSE,2547850.07
"Francia",9954385.66,2019,7,"pais",3629834.91,FALSE,3629834.91
"Francia",10511816.73,2019,8,"pais",557431.07,FALSE,557431.07
"Francia",19775156.53,2019,9,"pais",9263339.8,FALSE,9263339.8
"Francia",20285066.1,2019,10,"pais",509909.57,FALSE,509909.57
"Francia",31623627.13,2019,11,"pais",11338561.03,FALSE,11338561.03
"Francia",31872614,2019,12,"pais",248986.870000001,FALSE,248986.870000001
"Gabón",NA,2019,3,"pais",NA,NA,NA
"Gabón",NA,2019,4,"pais",NA,NA,NA
"Gabón",5832.17,2019,5,"pais",NA,NA,NA
"Gabón",5832.17,2019,6,"pais",0,FALSE,0
"Gabón",5832.17,2019,7,"pais",0,FALSE,0
"Gabón",7295,2019,8,"pais",1462.83,FALSE,1462.83
"Gabón",12937.09,2019,9,"pais",5642.09,FALSE,5642.09
"Gabón",12937.09,2019,10,"pais",0,FALSE,0
"Gabón",18751.41,2019,11,"pais",5814.32,FALSE,5814.32
"Gabón",20231,2019,12,"pais",1479.59,FALSE,1479.59
"Gambia",7477.63,2019,2,"pais",7477.63,FALSE,7477.63
"Gambia",10376.1,2019,3,"pais",2898.47,FALSE,2898.47
"Gambia",16302.48,2019,4,"pais",5926.38,FALSE,5926.38
"Gambia",331527.03,2019,5,"pais",315224.55,FALSE,315224.55
"Gambia",335733.6,2019,6,"pais",4206.56999999995,FALSE,4206.56999999995
"Gambia",335733.6,2019,7,"pais",0,FALSE,0
"Gambia",335733.6,2019,8,"pais",0,FALSE,0
"Gambia",337241.36,2019,9,"pais",1507.76000000001,FALSE,1507.76000000001
"Gambia",339937.66,2019,10,"pais",2696.29999999999,FALSE,2696.29999999999
"Gambia",344054.24,2019,11,"pais",4116.58000000002,FALSE,4116.58000000002
"Gambia",439123,2019,12,"pais",95068.76,FALSE,95068.76
"Georgia",NA,2019,4,"pais",NA,NA,NA
"Georgia",5410.34,2019,5,"pais",NA,NA,NA
"Georgia",5410.34,2019,6,"pais",0,FALSE,0
"Georgia",6793.61,2019,7,"pais",1383.27,FALSE,1383.27
"Georgia",8182.83,2019,8,"pais",1389.22,FALSE,1389.22
"Georgia",8730.42,2019,9,"pais",547.59,FALSE,547.59
"Georgia",9271.97,2019,10,"pais",541.549999999999,FALSE,541.549999999999
"Georgia",12794.33,2019,11,"pais",3522.36,FALSE,3522.36
"Georgia",15554,2019,12,"pais",2759.67,FALSE,2759.67
"Ghana",NA,2019,1,"pais",NA,NA,NA
"Ghana",NA,2019,2,"pais",NA,NA,NA
"Ghana",22986.52,2019,3,"pais",NA,NA,NA
"Ghana",8683217.27,2019,4,"pais",8660230.75,FALSE,8660230.75
"Ghana",12526614.67,2019,5,"pais",3843397.4,FALSE,3843397.4
"Ghana",12581461.08,2019,6,"pais",54846.4100000001,FALSE,54846.4100000001
"Ghana",12645843.57,2019,7,"pais",64382.4900000002,FALSE,64382.4900000002
"Ghana",16268201.86,2019,8,"pais",3622358.29,FALSE,3622358.29
"Ghana",16326752.6,2019,9,"pais",58550.7400000002,FALSE,58550.7400000002
"Ghana",18677607.12,2019,10,"pais",2350854.52,FALSE,2350854.52
"Ghana",18767597.07,2019,11,"pais",89989.9499999993,FALSE,89989.9499999993
"Ghana",26229788,2019,12,"pais",7462190.93,FALSE,7462190.93
"Grecia",10945171.75,2019,1,"pais",10945171.75,FALSE,10945171.75
"Grecia",10950901.26,2019,2,"pais",5729.50999999978,FALSE,5729.50999999978
"Grecia",10952712.44,2019,3,"pais",1811.1799999997,FALSE,1811.1799999997
"Grecia",20999604.33,2019,4,"pais",10046891.89,FALSE,10046891.89
"Grecia",24267653.73,2019,5,"pais",3268049.4,FALSE,3268049.4
"Grecia",31020516.99,2019,6,"pais",6752863.26,FALSE,6752863.26
"Grecia",34081000.78,2019,7,"pais",3060483.79,FALSE,3060483.79
"Grecia",38424148.08,2019,8,"pais",4343147.3,FALSE,4343147.3
"Grecia",52750072.05,2019,9,"pais",14325923.97,FALSE,14325923.97
"Grecia",52952133.78,2019,10,"pais",202061.730000004,FALSE,202061.730000004
"Grecia",66983487.09,2019,11,"pais",14031353.31,FALSE,14031353.31
"Grecia",67008678,2019,12,"pais",25190.9099999964,FALSE,25190.9099999964
"Guatemala",6183281.64,2019,1,"pais",6183281.64,FALSE,6183281.64
"Guatemala",6235145.82,2019,2,"pais",51864.1800000006,FALSE,51864.1800000006
"Guatemala",6261235,2019,3,"pais",26089.1799999997,FALSE,26089.1799999997
"Guatemala",6529857.35,2019,4,"pais",268622.35,FALSE,268622.35
"Guatemala",7768006,2019,5,"pais",1238148.65,FALSE,1238148.65
"Guatemala",7894580.7,2019,6,"pais",126574.7,FALSE,126574.7
"Guatemala",7970869.56,2019,7,"pais",76288.8599999994,FALSE,76288.8599999994
"Guatemala",8021599.15,2019,8,"pais",50729.5900000008,FALSE,50729.5900000008
"Guatemala",8039472.42,2019,9,"pais",17873.2699999996,FALSE,17873.2699999996
"Guatemala",8324523.79,2019,10,"pais",285051.37,FALSE,285051.37
"Guatemala",8508888.33,2019,11,"pais",184364.54,FALSE,184364.54
"Guatemala",8621036,2019,12,"pais",112147.67,FALSE,112147.67
"Guinea",9057.17,2019,1,"pais",9057.17,FALSE,9057.17
"Guinea",12190.35,2019,2,"pais",3133.18,FALSE,3133.18
"Guinea",33225.33,2019,3,"pais",21034.98,FALSE,21034.98
"Guinea",39273.54,2019,4,"pais",6048.21,FALSE,6048.21
"Guinea",46519.47,2019,5,"pais",7245.93,FALSE,7245.93
"Guinea",50883.86,2019,6,"pais",4364.39,FALSE,4364.39
"Guinea",56626.91,2019,7,"pais",5743.05,FALSE,5743.05
"Guinea",67789.28,2019,8,"pais",11162.37,FALSE,11162.37
"Guinea",69087.84,2019,9,"pais",1298.56,FALSE,1298.56
"Guinea",78706.09,2019,10,"pais",9618.25,FALSE,9618.25
"Guinea",82887.39,2019,11,"pais",4181.3,FALSE,4181.3
"Guinea",98543,2019,12,"pais",15655.61,FALSE,15655.61
"Guyana",363341.6,2019,3,"pais",363341.6,FALSE,363341.6
"Guyana",632059.4,2019,4,"pais",268717.8,FALSE,268717.8
"Guyana",836386.9,2019,5,"pais",204327.5,FALSE,204327.5
"Guyana",1048168.06,2019,6,"pais",211781.16,FALSE,211781.16
"Guyana",1156286.02,2019,7,"pais",108117.96,FALSE,108117.96
"Guyana",1308731.64,2019,8,"pais",152445.62,FALSE,152445.62
"Guyana",1474092.72,2019,9,"pais",165361.08,FALSE,165361.08
"Guyana",1629620.52,2019,10,"pais",155527.8,FALSE,155527.8
"Guyana",1788165.44,2019,11,"pais",158544.92,FALSE,158544.92
"Guyana",2018731,2019,12,"pais",230565.56,FALSE,230565.56
"Haití",32422,2019,12,"pais",32422,FALSE,32422
"Honduras",147381.79,2019,1,"pais",147381.79,FALSE,147381.79
"Honduras",216150.72,2019,2,"pais",68768.93,FALSE,68768.93
"Honduras",325535.55,2019,3,"pais",109384.83,FALSE,109384.83
"Honduras",425885.33,2019,4,"pais",100349.78,FALSE,100349.78
"Honduras",471071.04,2019,5,"pais",45185.71,FALSE,45185.71
"Honduras",546600.53,2019,6,"pais",75529.49,FALSE,75529.49
"Honduras",1257579.25,2019,7,"pais",710978.72,FALSE,710978.72
"Honduras",1303471.47,2019,8,"pais",45892.22,FALSE,45892.22
"Honduras",1347282.36,2019,9,"pais",43810.8900000001,FALSE,43810.8900000001
"Honduras",1481573.32,2019,10,"pais",134290.96,FALSE,134290.96
"Honduras",1511161.51,2019,11,"pais",29588.1899999999,FALSE,29588.1899999999
"Honduras",1825089,2019,12,"pais",313927.49,FALSE,313927.49
"Hong Kong",2586932.7,2019,1,"pais",2586932.7,FALSE,2586932.7
"Hong Kong",5527746.12,2019,2,"pais",2940813.42,FALSE,2940813.42
"Hong Kong",8810640.09,2019,3,"pais",3282893.97,FALSE,3282893.97
"Hong Kong",11821176.1,2019,4,"pais",3010536.01,FALSE,3010536.01
"Hong Kong",16643975.19,2019,5,"pais",4822799.09,FALSE,4822799.09
"Hong Kong",18819136.76,2019,6,"pais",2175161.57,FALSE,2175161.57
"Hong Kong",21004749.19,2019,7,"pais",2185612.43,FALSE,2185612.43
"Hong Kong",24402593.21,2019,8,"pais",3397844.02,FALSE,3397844.02
"Hong Kong",26447884.58,2019,9,"pais",2045291.37,FALSE,2045291.37
"Hong Kong",30451669.15,2019,10,"pais",4003784.57,FALSE,4003784.57
"Hong Kong",31839212.69,2019,11,"pais",1387543.54,FALSE,1387543.54
"Hong Kong",32880584,2019,12,"pais",1041371.31,FALSE,1041371.31
"Hungría",NA,2019,1,"pais",NA,NA,NA
"Hungría",384.39,2019,2,"pais",NA,NA,NA
"Hungría",384.39,2019,3,"pais",0,FALSE,0
"Hungría",512.6,2019,4,"pais",128.21,FALSE,128.21
"Hungría",32273.24,2019,5,"pais",31760.64,FALSE,31760.64
"Hungría",32529.05,2019,6,"pais",255.809999999998,FALSE,255.809999999998
"Hungría",32935.93,2019,7,"pais",406.880000000001,FALSE,406.880000000001
"Hungría",34378.02,2019,8,"pais",1442.09,FALSE,1442.09
"Hungría",37860.58,2019,9,"pais",3482.56,FALSE,3482.56
"Hungría",41285.57,2019,10,"pais",3424.99,FALSE,3424.99
"Hungría",45166.22,2019,11,"pais",3880.65,FALSE,3880.65
"Hungría",45987,2019,12,"pais",820.779999999999,FALSE,820.779999999999
"India",73921959.2,2019,1,"pais",73921959.2,FALSE,73921959.2
"India",243891602.92,2019,2,"pais",169969643.72,FALSE,169969643.72
"India",302102550.15,2019,3,"pais",58210947.23,FALSE,58210947.23
"India",350778456.24,2019,4,"pais",48675906.09,FALSE,48675906.09
"India",442445090.34,2019,5,"pais",91666634.1,FALSE,91666634.1
"India",572267398.87,2019,6,"pais",129822308.53,FALSE,129822308.53
"India",698159997.02,2019,7,"pais",125892598.15,FALSE,125892598.15
"India",809367141.57,2019,8,"pais",111207144.55,FALSE,111207144.55
"India",895283286.39,2019,9,"pais",85916144.8199999,FALSE,85916144.8199999
"India",983064422.47,2019,10,"pais",87781136.08,FALSE,87781136.08
"India",1050829002.63,2019,11,"pais",67764580.16,FALSE,67764580.16
"India",1136402657,2019,12,"pais",85573654.37,FALSE,85573654.37
"Indonesia",50955544.61,2019,1,"pais",50955544.61,FALSE,50955544.61
"Indonesia",98579624.88,2019,2,"pais",47624080.27,FALSE,47624080.27
"Indonesia",167793298.99,2019,3,"pais",69213674.11,FALSE,69213674.11
"Indonesia",225726392.92,2019,4,"pais",57933093.93,FALSE,57933093.93
"Indonesia",266636444.12,2019,5,"pais",40910051.2,FALSE,40910051.2
"Indonesia",307524792.44,2019,6,"pais",40888348.32,FALSE,40888348.32
"Indonesia",370248916.62,2019,7,"pais",62724124.18,FALSE,62724124.18
"Indonesia",390983036.34,2019,8,"pais",20734119.72,FALSE,20734119.72
"Indonesia",482899656.95,2019,9,"pais",91916620.61,FALSE,91916620.61
"Indonesia",548118677.03,2019,10,"pais",65219020.08,FALSE,65219020.08
"Indonesia",633671423.23,2019,11,"pais",85552746.2,FALSE,85552746.2
"Indonesia",722791127,2019,12,"pais",89119703.77,FALSE,89119703.77
"Iraq",906805.06,2019,1,"pais",906805.06,FALSE,906805.06
"Iraq",1785605.06,2019,2,"pais",878800,FALSE,878800
"Iraq",3872145.62,2019,3,"pais",2086540.56,FALSE,2086540.56
"Iraq",35409489.27,2019,4,"pais",31537343.65,FALSE,31537343.65
"Iraq",35409489.27,2019,5,"pais",0,FALSE,0
"Iraq",48176302.13,2019,6,"pais",12766812.86,FALSE,12766812.86
"Iraq",48877673.61,2019,7,"pais",701371.479999997,FALSE,701371.479999997
"Iraq",48877673.61,2019,8,"pais",0,FALSE,0
"Iraq",62898795.26,2019,9,"pais",14021121.65,FALSE,14021121.65
"Iraq",63474250.73,2019,10,"pais",575455.469999999,FALSE,575455.469999999
"Iraq",64035185.27,2019,11,"pais",560934.540000007,FALSE,560934.540000007
"Iraq",64035188,2019,12,"pais",2.72999999672174,FALSE,2.72999999672174
"Irlanda",20028533.92,2019,1,"pais",20028533.92,FALSE,20028533.92
"Irlanda",38034402.23,2019,2,"pais",18005868.31,FALSE,18005868.31
"Irlanda",46291847.3,2019,3,"pais",8257445.07,FALSE,8257445.07
"Irlanda",53644283.96,2019,4,"pais",7352436.66,FALSE,7352436.66
"Irlanda",74671435.86,2019,5,"pais",21027151.9,FALSE,21027151.9
"Irlanda",83574486.18,2019,6,"pais",8903050.32000001,FALSE,8903050.32000001
"Irlanda",96500049.24,2019,7,"pais",12925563.06,FALSE,12925563.06
"Irlanda",111062864.77,2019,8,"pais",14562815.53,FALSE,14562815.53
"Irlanda",125023956.18,2019,9,"pais",13961091.41,FALSE,13961091.41
"Irlanda",133691476.07,2019,10,"pais",8667519.88999999,FALSE,8667519.88999999
"Irlanda",133695696.02,2019,11,"pais",4219.95000000298,FALSE,4219.95000000298
"Irlanda",141878941,2019,12,"pais",8183244.98,FALSE,8183244.98
"Irán",60333618.89,2019,2,"pais",60333618.89,FALSE,60333618.89
"Irán",118284261.54,2019,3,"pais",57950642.65,FALSE,57950642.65
